id,party_name,vehicle_no,tare_wt
42635,Party_42635,MH35AB42635,13812.262
42636,Party_42636,MH36AB42636,11904.977
42637,Party_42637,MH37AB42637,10101.953
42638,Party_42638,MH38AB42638,12128.171
42639,Party_42639,MH39AB42639,2972.254
42640,Party_42640,MH40AB42640,8038.726
42641,Party_42641,MH41AB42641,12498.238
42642,Party_42642,MH42AB42642,7272.733
42643,Party_42643,MH43AB42643,3580.11
42644,Party_42644,MH44AB42644,14770.454
42645,Party_42645,MH45AB42645,14236.986
42646,Party_42646,MH46AB42646,7520.01
42647,Party_42647,MH47AB42647,9285.979
42648,Party_42648,MH48AB42648,2003.414
42649,Party_42649,MH49AB42649,3663.763
42650,Party_42650,MH50AB42650,9863.896
42651,Party_42651,MH51AB42651,11673.432
42652,Party_42652,MH52AB42652,6977.797
42653,Party_42653,MH53AB42653,4777.399
42654,Party_42654,MH54AB42654,10012.578
42655,Party_42655,MH55AB42655,8755.427
42656,Party_42656,MH56AB42656,8068.7
42657,Party_42657,MH57AB42657,6475.836
42658,Party_42658,MH58AB42658,14835.638
42659,Party_42659,MH59AB42659,8305.353
42660,Party_42660,MH60AB42660,12973.693
42661,Party_42661,MH61AB42661,7719.337
42662,Party_42662,MH62AB42662,11808.201
42663,Party_42663,MH63AB42663,11341.449
42664,Party_42664,MH64AB42664,3041.762
42665,Party_42665,MH65AB42665,12966.804
42666,Party_42666,MH66AB42666,10745.586
42667,Party_42667,MH67AB42667,13371.561
42668,Party_42668,MH68AB42668,14462.354
42669,Party_42669,MH69AB42669,10046.889
42670,Party_42670,MH70AB42670,11215.742
42671,Party_42671,MH71AB42671,11332.911
42672,Party_42672,MH72AB42672,6926.687
42673,Party_42673,MH73AB42673,13149.477
42674,Party_42674,MH74AB42674,14505.927
42675,Party_42675,MH75AB42675,4394.104
42676,Party_42676,MH76AB42676,10749.431
42677,Party_42677,MH77AB42677,3794.968
42678,Party_42678,MH78AB42678,13345.813
42679,Party_42679,MH79AB42679,10776.897
42680,Party_42680,MH80AB42680,11972.685
42681,Party_42681,MH81AB42681,11770.043
42682,Party_42682,MH82AB42682,9213.017
42683,Party_42683,MH83AB42683,13082.317
42684,Party_42684,MH84AB42684,13555.352
42685,Party_42685,MH85AB42685,2669.423
42686,Party_42686,MH86AB42686,2269.474
42687,Party_42687,MH87AB42687,6040.399
42688,Party_42688,MH88AB42688,3490.665
42689,Party_42689,MH89AB42689,2956.421
42690,Party_42690,MH90AB42690,8172.687
42691,Party_42691,MH91AB42691,12105.627
42692,Party_42692,MH92AB42692,4755.873
42693,Party_42693,MH93AB42693,11043.792
42694,Party_42694,MH94AB42694,2417.871
42695,Party_42695,MH95AB42695,4773.453
42696,Party_42696,MH96AB42696,6090.958
42697,Party_42697,MH97AB42697,8876.897
42698,Party_42698,MH98AB42698,14564.847
42699,Party_42699,MH99AB42699,7155.244
42700,Party_42700,MH00AB42700,7577.603
42701,Party_42701,MH01AB42701,8618.502
42702,Party_42702,MH02AB42702,13472.131
42703,Party_42703,MH03AB42703,2972.982
42704,Party_42704,MH04AB42704,3323.426
42705,Party_42705,MH05AB42705,2596.841
42706,Party_42706,MH06AB42706,5176.685
42707,Party_42707,MH07AB42707,12698.311
42708,Party_42708,MH08AB42708,9035.029
42709,Party_42709,MH09AB42709,4926.611
42710,Party_42710,MH10AB42710,8451.039
42711,Party_42711,MH11AB42711,10348.48
42712,Party_42712,MH12AB42712,5653.578
42713,Party_42713,MH13AB42713,12773.68
42714,Party_42714,MH14AB42714,11671.934
42715,Party_42715,MH15AB42715,10910.054
42716,Party_42716,MH16AB42716,9949.979
42717,Party_42717,MH17AB42717,8241.275
42718,Party_42718,MH18AB42718,6000.638
42719,Party_42719,MH19AB42719,7864.51
42720,Party_42720,MH20AB42720,4305.112
42721,Party_42721,MH21AB42721,14472.439
42722,Party_42722,MH22AB42722,6979.766
42723,Party_42723,MH23AB42723,5131.053
42724,Party_42724,MH24AB42724,10775.864
42725,Party_42725,MH25AB42725,14556.671
42726,Party_42726,MH26AB42726,5422.742
42727,Party_42727,MH27AB42727,6161.042
42728,Party_42728,MH28AB42728,9428.788
42729,Party_42729,MH29AB42729,3627.171
42730,Party_42730,MH30AB42730,13527.248
42731,Party_42731,MH31AB42731,5850.86
42732,Party_42732,MH32AB42732,2082.569
42733,Party_42733,MH33AB42733,6025.11
42734,Party_42734,MH34AB42734,3814.458
42735,Party_42735,MH35AB42735,4279.003
42736,Party_42736,MH36AB42736,6013.442
42737,Party_42737,MH37AB42737,3152.891
42738,Party_42738,MH38AB42738,6214.755
42739,Party_42739,MH39AB42739,14416.818
42740,Party_42740,MH40AB42740,2655.371
42741,Party_42741,MH41AB42741,4092.192
42742,Party_42742,MH42AB42742,13615.122
42743,Party_42743,MH43AB42743,5729.03
42744,Party_42744,MH44AB42744,14965.115
42745,Party_42745,MH45AB42745,8239.28
42746,Party_42746,MH46AB42746,10734.743
42747,Party_42747,MH47AB42747,14622.648
42748,Party_42748,MH48AB42748,14338.485
42749,Party_42749,MH49AB42749,4790.643
42750,Party_42750,MH50AB42750,2924.556
42751,Party_42751,MH51AB42751,14593.822
42752,Party_42752,MH52AB42752,5138.04
42753,Party_42753,MH53AB42753,6332.966
42754,Party_42754,MH54AB42754,14461.188
42755,Party_42755,MH55AB42755,5545.27
42756,Party_42756,MH56AB42756,14747.828
42757,Party_42757,MH57AB42757,4294.687
42758,Party_42758,MH58AB42758,2089.738
42759,Party_42759,MH59AB42759,10975.17
42760,Party_42760,MH60AB42760,13870.782
42761,Party_42761,MH61AB42761,13695.473
42762,Party_42762,MH62AB42762,4664.591
42763,Party_42763,MH63AB42763,5827.153
42764,Party_42764,MH64AB42764,11964.045
42765,Party_42765,MH65AB42765,14983.198
42766,Party_42766,MH66AB42766,2098.939
42767,Party_42767,MH67AB42767,7441.9
42768,Party_42768,MH68AB42768,6601.576
42769,Party_42769,MH69AB42769,5156.258
42770,Party_42770,MH70AB42770,9573.591
42771,Party_42771,MH71AB42771,11396.166
42772,Party_42772,MH72AB42772,10869.76
42773,Party_42773,MH73AB42773,8094.89
42774,Party_42774,MH74AB42774,6372.702
42775,Party_42775,MH75AB42775,10098.663
42776,Party_42776,MH76AB42776,2449.654
42777,Party_42777,MH77AB42777,12194.628
42778,Party_42778,MH78AB42778,3403.202
42779,Party_42779,MH79AB42779,3270.555
42780,Party_42780,MH80AB42780,12385.415
42781,Party_42781,MH81AB42781,5636.004
42782,Party_42782,MH82AB42782,14489.061
42783,Party_42783,MH83AB42783,2588.086
42784,Party_42784,MH84AB42784,3833.656
42785,Party_42785,MH85AB42785,11613.309
42786,Party_42786,MH86AB42786,12272.538
42787,Party_42787,MH87AB42787,12026.407
42788,Party_42788,MH88AB42788,6651.81
42789,Party_42789,MH89AB42789,10480.846
42790,Party_42790,MH90AB42790,10954.058
42791,Party_42791,MH91AB42791,12060.796
42792,Party_42792,MH92AB42792,6514.183
42793,Party_42793,MH93AB42793,4301.733
42794,Party_42794,MH94AB42794,7665.295
42795,Party_42795,MH95AB42795,9227.912
42796,Party_42796,MH96AB42796,10678.447
42797,Party_42797,MH97AB42797,9312.076
42798,Party_42798,MH98AB42798,6108.995
42799,Party_42799,MH99AB42799,2265.808
42800,Party_42800,MH00AB42800,13622.091
42801,Party_42801,MH01AB42801,6407.477
42802,Party_42802,MH02AB42802,4018.568
42803,Party_42803,MH03AB42803,11813.482
42804,Party_42804,MH04AB42804,6678.086
42805,Party_42805,MH05AB42805,13211.077
42806,Party_42806,MH06AB42806,5190.245
42807,Party_42807,MH07AB42807,5840.623
42808,Party_42808,MH08AB42808,7781.942
42809,Party_42809,MH09AB42809,11200.256
42810,Party_42810,MH10AB42810,13561.216
42811,Party_42811,MH11AB42811,11681.846
42812,Party_42812,MH12AB42812,12088.931
42813,Party_42813,MH13AB42813,13221.224
42814,Party_42814,MH14AB42814,4264.81
42815,Party_42815,MH15AB42815,2240.841
42816,Party_42816,MH16AB42816,10603.576
42817,Party_42817,MH17AB42817,4435.516
42818,Party_42818,MH18AB42818,3467.722
42819,Party_42819,MH19AB42819,10354.785
42820,Party_42820,MH20AB42820,9130.827
42821,Party_42821,MH21AB42821,11964.507
42822,Party_42822,MH22AB42822,11686.678
42823,Party_42823,MH23AB42823,12276.082
42824,Party_42824,MH24AB42824,7637.379
42825,Party_42825,MH25AB42825,4099.96
42826,Party_42826,MH26AB42826,14606.554
42827,Party_42827,MH27AB42827,8526.112
42828,Party_42828,MH28AB42828,12863.134
42829,Party_42829,MH29AB42829,5198.656
42830,Party_42830,MH30AB42830,3949.337
42831,Party_42831,MH31AB42831,11269.392
42832,Party_42832,MH32AB42832,7606.365
42833,Party_42833,MH33AB42833,7738.342
42834,Party_42834,MH34AB42834,11704.94
42835,Party_42835,MH35AB42835,11454.227
42836,Party_42836,MH36AB42836,9473.424
42837,Party_42837,MH37AB42837,14512.547
42838,Party_42838,MH38AB42838,7585.327
42839,Party_42839,MH39AB42839,4172.304
42840,Party_42840,MH40AB42840,8713.075
42841,Party_42841,MH41AB42841,14378.063
42842,Party_42842,MH42AB42842,4089.001
42843,Party_42843,MH43AB42843,10385.985
42844,Party_42844,MH44AB42844,2759.526
42845,Party_42845,MH45AB42845,2771.698
42846,Party_42846,MH46AB42846,8498.322
42847,Party_42847,MH47AB42847,5683.084
42848,Party_42848,MH48AB42848,6374.007
42849,Party_42849,MH49AB42849,11736.859
42850,Party_42850,MH50AB42850,9639.7
42851,Party_42851,MH51AB42851,13596.752
42852,Party_42852,MH52AB42852,2476.439
42853,Party_42853,MH53AB42853,11543.953
42854,Party_42854,MH54AB42854,13705.703
42855,Party_42855,MH55AB42855,4244.316
42856,Party_42856,MH56AB42856,5571.293
42857,Party_42857,MH57AB42857,3599.851
42858,Party_42858,MH58AB42858,4020.923
42859,Party_42859,MH59AB42859,14145.158
42860,Party_42860,MH60AB42860,5718.218
42861,Party_42861,MH61AB42861,8467.539
42862,Party_42862,MH62AB42862,13809.653
42863,Party_42863,MH63AB42863,6183.827
42864,Party_42864,MH64AB42864,2100.3
42865,Party_42865,MH65AB42865,9800.378
42866,Party_42866,MH66AB42866,9150.614
42867,Party_42867,MH67AB42867,4685.844
42868,Party_42868,MH68AB42868,3527.466
42869,Party_42869,MH69AB42869,5218.077
42870,Party_42870,MH70AB42870,12460.492
42871,Party_42871,MH71AB42871,5011.472
42872,Party_42872,MH72AB42872,12899.923
42873,Party_42873,MH73AB42873,12412.265
42874,Party_42874,MH74AB42874,13361.31
42875,Party_42875,MH75AB42875,13130.378
42876,Party_42876,MH76AB42876,11272.298
42877,Party_42877,MH77AB42877,14248.214
42878,Party_42878,MH78AB42878,11915.586
42879,Party_42879,MH79AB42879,11133.618
42880,Party_42880,MH80AB42880,13119.539
42881,Party_42881,MH81AB42881,13161.738
42882,Party_42882,MH82AB42882,12250.767
42883,Party_42883,MH83AB42883,10517.711
42884,Party_42884,MH84AB42884,9623.658
42885,Party_42885,MH85AB42885,8367.739
42886,Party_42886,MH86AB42886,10663.031
42887,Party_42887,MH87AB42887,2752.848
42888,Party_42888,MH88AB42888,4081.078
42889,Party_42889,MH89AB42889,9053.814
42890,Party_42890,MH90AB42890,12239.698
42891,Party_42891,MH91AB42891,4349.98
42892,Party_42892,MH92AB42892,10751.713
42893,Party_42893,MH93AB42893,8769.491
42894,Party_42894,MH94AB42894,10882.191
42895,Party_42895,MH95AB42895,11846.887
42896,Party_42896,MH96AB42896,5125.436
42897,Party_42897,MH97AB42897,7298.675
42898,Party_42898,MH98AB42898,14670.509
42899,Party_42899,MH99AB42899,10800.304
42900,Party_42900,MH00AB42900,3111.447
42901,Party_42901,MH01AB42901,14168.9
42902,Party_42902,MH02AB42902,11303.539
42903,Party_42903,MH03AB42903,11765.986
42904,Party_42904,MH04AB42904,10150.818
42905,Party_42905,MH05AB42905,3595.127
42906,Party_42906,MH06AB42906,10568.496
42907,Party_42907,MH07AB42907,7785.968
42908,Party_42908,MH08AB42908,5737.117
42909,Party_42909,MH09AB42909,11783.572
42910,Party_42910,MH10AB42910,12525.971
42911,Party_42911,MH11AB42911,12481.543
42912,Party_42912,MH12AB42912,7387.745
42913,Party_42913,MH13AB42913,8442.418
42914,Party_42914,MH14AB42914,11548.502
42915,Party_42915,MH15AB42915,5537.014
42916,Party_42916,MH16AB42916,4485.442
42917,Party_42917,MH17AB42917,14810.801
42918,Party_42918,MH18AB42918,2029.995
42919,Party_42919,MH19AB42919,2824.427
42920,Party_42920,MH20AB42920,12950.706
42921,Party_42921,MH21AB42921,11499.217
42922,Party_42922,MH22AB42922,7510.736
42923,Party_42923,MH23AB42923,4774.339
42924,Party_42924,MH24AB42924,2231.867
42925,Party_42925,MH25AB42925,13303.85
42926,Party_42926,MH26AB42926,11628.311
42927,Party_42927,MH27AB42927,2209.411
42928,Party_42928,MH28AB42928,2985.875
42929,Party_42929,MH29AB42929,12182.725
42930,Party_42930,MH30AB42930,2316.498
42931,Party_42931,MH31AB42931,14620.639
42932,Party_42932,MH32AB42932,5691.299
42933,Party_42933,MH33AB42933,10677.736
42934,Party_42934,MH34AB42934,8129.074
42935,Party_42935,MH35AB42935,13999.139
42936,Party_42936,MH36AB42936,10180.903
42937,Party_42937,MH37AB42937,13853.789
42938,Party_42938,MH38AB42938,12839.18
42939,Party_42939,MH39AB42939,5557.636
42940,Party_42940,MH40AB42940,13737.34
42941,Party_42941,MH41AB42941,11026.725
42942,Party_42942,MH42AB42942,6870.895
42943,Party_42943,MH43AB42943,11745.637
42944,Party_42944,MH44AB42944,3208.752
42945,Party_42945,MH45AB42945,3807.311
42946,Party_42946,MH46AB42946,8936.538
42947,Party_42947,MH47AB42947,9479.02
42948,Party_42948,MH48AB42948,9638.66
42949,Party_42949,MH49AB42949,12544.823
42950,Party_42950,MH50AB42950,4735.141
42951,Party_42951,MH51AB42951,7147.639
42952,Party_42952,MH52AB42952,6114.463
42953,Party_42953,MH53AB42953,12171.792
42954,Party_42954,MH54AB42954,7554.555
42955,Party_42955,MH55AB42955,14920.761
42956,Party_42956,MH56AB42956,13519.071
42957,Party_42957,MH57AB42957,9262.539
42958,Party_42958,MH58AB42958,12471.123
42959,Party_42959,MH59AB42959,13186.809
42960,Party_42960,MH60AB42960,12580.007
42961,Party_42961,MH61AB42961,13322.924
42962,Party_42962,MH62AB42962,14733.363
42963,Party_42963,MH63AB42963,13756.618
42964,Party_42964,MH64AB42964,6495.757
42965,Party_42965,MH65AB42965,9373.321
42966,Party_42966,MH66AB42966,9439.858
42967,Party_42967,MH67AB42967,11446.904
42968,Party_42968,MH68AB42968,11945.587
42969,Party_42969,MH69AB42969,12568.618
42970,Party_42970,MH70AB42970,11193.126
42971,Party_42971,MH71AB42971,7034.322
42972,Party_42972,MH72AB42972,5640.574
42973,Party_42973,MH73AB42973,7693.075
42974,Party_42974,MH74AB42974,9696.299
42975,Party_42975,MH75AB42975,14746.888
42976,Party_42976,MH76AB42976,12927.239
42977,Party_42977,MH77AB42977,4964.255
42978,Party_42978,MH78AB42978,2836.091
42979,Party_42979,MH79AB42979,13745.116
42980,Party_42980,MH80AB42980,8183.075
42981,Party_42981,MH81AB42981,14202.602
42982,Party_42982,MH82AB42982,8726.213
42983,Party_42983,MH83AB42983,4778.207
42984,Party_42984,MH84AB42984,14518.859
42985,Party_42985,MH85AB42985,7037.647
42986,Party_42986,MH86AB42986,2797.567
42987,Party_42987,MH87AB42987,4058.722
42988,Party_42988,MH88AB42988,4344.562
42989,Party_42989,MH89AB42989,7653.428
42990,Party_42990,MH90AB42990,12032.589
42991,Party_42991,MH91AB42991,10796.63
42992,Party_42992,MH92AB42992,2326.979
42993,Party_42993,MH93AB42993,6846.867
42994,Party_42994,MH94AB42994,3207.321
42995,Party_42995,MH95AB42995,4942.947
42996,Party_42996,MH96AB42996,14180.134
42997,Party_42997,MH97AB42997,11578.305
42998,Party_42998,MH98AB42998,10173.001
42999,Party_42999,MH99AB42999,2857.133
43000,Party_43000,MH00AB43000,7603.448
43001,Party_43001,MH01AB43001,7321.686
43002,Party_43002,MH02AB43002,13705.012
43003,Party_43003,MH03AB43003,2593.367
43004,Party_43004,MH04AB43004,2802.643
43005,Party_43005,MH05AB43005,9326.187
43006,Party_43006,MH06AB43006,11733.891
43007,Party_43007,MH07AB43007,6729.922
43008,Party_43008,MH08AB43008,3299.61
43009,Party_43009,MH09AB43009,5949.247
43010,Party_43010,MH10AB43010,4715.058
43011,Party_43011,MH11AB43011,6248.846
43012,Party_43012,MH12AB43012,7301.915
43013,Party_43013,MH13AB43013,11598.393
43014,Party_43014,MH14AB43014,11672.915
43015,Party_43015,MH15AB43015,11219.621
43016,Party_43016,MH16AB43016,3024.72
43017,Party_43017,MH17AB43017,11537.781
43018,Party_43018,MH18AB43018,11861.173
43019,Party_43019,MH19AB43019,13816.045
43020,Party_43020,MH20AB43020,2509.517
43021,Party_43021,MH21AB43021,8949.764
43022,Party_43022,MH22AB43022,3160.346
43023,Party_43023,MH23AB43023,3377.393
43024,Party_43024,MH24AB43024,7223.572
43025,Party_43025,MH25AB43025,12909.724
43026,Party_43026,MH26AB43026,12251.385
43027,Party_43027,MH27AB43027,7481.637
43028,Party_43028,MH28AB43028,3846.377
43029,Party_43029,MH29AB43029,12840.029
43030,Party_43030,MH30AB43030,10565.176
43031,Party_43031,MH31AB43031,5428.724
43032,Party_43032,MH32AB43032,10839.839
43033,Party_43033,MH33AB43033,7423.701
43034,Party_43034,MH34AB43034,2324.552
43035,Party_43035,MH35AB43035,2249.265
43036,Party_43036,MH36AB43036,11272.375
43037,Party_43037,MH37AB43037,12562.221
43038,Party_43038,MH38AB43038,10628.584
43039,Party_43039,MH39AB43039,12000.079
43040,Party_43040,MH40AB43040,8997.963
43041,Party_43041,MH41AB43041,8060.758
43042,Party_43042,MH42AB43042,10855.937
43043,Party_43043,MH43AB43043,9170.12
43044,Party_43044,MH44AB43044,6734.362
43045,Party_43045,MH45AB43045,14696.502
43046,Party_43046,MH46AB43046,5279.627
43047,Party_43047,MH47AB43047,3620.654
43048,Party_43048,MH48AB43048,13334.657
43049,Party_43049,MH49AB43049,3777.053
43050,Party_43050,MH50AB43050,3915.909
43051,Party_43051,MH51AB43051,3031.2
43052,Party_43052,MH52AB43052,2673.958
43053,Party_43053,MH53AB43053,4792.558
43054,Party_43054,MH54AB43054,7914.487
43055,Party_43055,MH55AB43055,4201.984
43056,Party_43056,MH56AB43056,12456.104
43057,Party_43057,MH57AB43057,7310.741
43058,Party_43058,MH58AB43058,2086.632
43059,Party_43059,MH59AB43059,6780.294
43060,Party_43060,MH60AB43060,13592.246
43061,Party_43061,MH61AB43061,8424.603
43062,Party_43062,MH62AB43062,3251.265
43063,Party_43063,MH63AB43063,7296.378
43064,Party_43064,MH64AB43064,10989.856
43065,Party_43065,MH65AB43065,2641.125
43066,Party_43066,MH66AB43066,7234.513
43067,Party_43067,MH67AB43067,10902.753
43068,Party_43068,MH68AB43068,5988.198
43069,Party_43069,MH69AB43069,9385.702
43070,Party_43070,MH70AB43070,3068.018
43071,Party_43071,MH71AB43071,12605.357
43072,Party_43072,MH72AB43072,6695.946
43073,Party_43073,MH73AB43073,7036.533
43074,Party_43074,MH74AB43074,11289.329
43075,Party_43075,MH75AB43075,13986.35
43076,Party_43076,MH76AB43076,11939.585
43077,Party_43077,MH77AB43077,8341.366
43078,Party_43078,MH78AB43078,2254.895
43079,Party_43079,MH79AB43079,5003.24
43080,Party_43080,MH80AB43080,11614.811
43081,Party_43081,MH81AB43081,7012.093
43082,Party_43082,MH82AB43082,13175.026
43083,Party_43083,MH83AB43083,8773.479
43084,Party_43084,MH84AB43084,13652.683
43085,Party_43085,MH85AB43085,6682.227
43086,Party_43086,MH86AB43086,2971.406
43087,Party_43087,MH87AB43087,6147.438
43088,Party_43088,MH88AB43088,9606.006
43089,Party_43089,MH89AB43089,5167.114
43090,Party_43090,MH90AB43090,4601.235
43091,Party_43091,MH91AB43091,2210.678
43092,Party_43092,MH92AB43092,11015.718
43093,Party_43093,MH93AB43093,12677.09
43094,Party_43094,MH94AB43094,8703.853
43095,Party_43095,MH95AB43095,13685.891
43096,Party_43096,MH96AB43096,11876.97
43097,Party_43097,MH97AB43097,2066.97
43098,Party_43098,MH98AB43098,9538.358
43099,Party_43099,MH99AB43099,14590.072
43100,Party_43100,MH00AB43100,12475.643
43101,Party_43101,MH01AB43101,12874.316
43102,Party_43102,MH02AB43102,5734.265
43103,Party_43103,MH03AB43103,8165.602
43104,Party_43104,MH04AB43104,3546.179
43105,Party_43105,MH05AB43105,6769.773
43106,Party_43106,MH06AB43106,3555.891
43107,Party_43107,MH07AB43107,3913.687
43108,Party_43108,MH08AB43108,10872.276
43109,Party_43109,MH09AB43109,7306.188
43110,Party_43110,MH10AB43110,12165.835
43111,Party_43111,MH11AB43111,5660.746
43112,Party_43112,MH12AB43112,8034.649
43113,Party_43113,MH13AB43113,9269.477
43114,Party_43114,MH14AB43114,12692.274
43115,Party_43115,MH15AB43115,13361.367
43116,Party_43116,MH16AB43116,8685.859
43117,Party_43117,MH17AB43117,13598.382
43118,Party_43118,MH18AB43118,12986.011
43119,Party_43119,MH19AB43119,8328.074
43120,Party_43120,MH20AB43120,8445.012
43121,Party_43121,MH21AB43121,4690.642
43122,Party_43122,MH22AB43122,9218.654
43123,Party_43123,MH23AB43123,11505.664
43124,Party_43124,MH24AB43124,10976.846
43125,Party_43125,MH25AB43125,5166.627
43126,Party_43126,MH26AB43126,13816.157
43127,Party_43127,MH27AB43127,12351.398
43128,Party_43128,MH28AB43128,6224.718
43129,Party_43129,MH29AB43129,7886.692
43130,Party_43130,MH30AB43130,4318.745
43131,Party_43131,MH31AB43131,9599.242
43132,Party_43132,MH32AB43132,10817.087
43133,Party_43133,MH33AB43133,9161.841
43134,Party_43134,MH34AB43134,8006.483
43135,Party_43135,MH35AB43135,11551.399
43136,Party_43136,MH36AB43136,2955.171
43137,Party_43137,MH37AB43137,11236.993
43138,Party_43138,MH38AB43138,7829.799
43139,Party_43139,MH39AB43139,8527.253
43140,Party_43140,MH40AB43140,10868.914
43141,Party_43141,MH41AB43141,12985.853
43142,Party_43142,MH42AB43142,7627.021
43143,Party_43143,MH43AB43143,5410.761
43144,Party_43144,MH44AB43144,12836.528
43145,Party_43145,MH45AB43145,8091.107
