die_number,dimension1,dimension2,dimension3,dimension4,wt_kg_p_mt,die_diagram
60533,100,23.5,1.5,0,0.699,die_profile_images/.net_data/a994c1f2-f407-4ca5-b257-3efe27e149a0_60533.jpg
60534,100,97.2,1.7,0,1.78,die_profile_images/.net_data/911c262c-1c97-430a-a784-b11cdc4f19ed_60534.jpg
60535,100,25,1.5,0,0.903,die_profile_images/.net_data/fa094b2b-a3a2-491e-8aee-85bd3faeffdf_60535.jpg
60536,100,5.78,1.5,0,0.464,die_profile_images/.net_data/30cb8c2e-b28e-494b-bc89-523b3fd57932_60536.jpg
60537,22.26,29.8,3,0,0.376,die_profile_images/.net_data/767b930a-0937-4c56-9eb6-7f4e1a32207c_60537.jpg
60538,50,32.8,2,0,0.789,die_profile_images/.net_data/459f97fe-da56-4d46-8391-d550ba8d5d55_60538.jpg
60539,50,25,1.4,0,0.588,die_profile_images/.net_data/e1cfddf9-9b65-482f-936f-d4369f9aa676_60539.jpg
60540,50,25,1.4,0,0.485,die_profile_images/.net_data/e0a01fe9-180c-4f57-b39c-9f31044b29c4_60540.jpg
60541,88,81.5,1.5,0,1.849,die_profile_images/.net_data/558b8fe2-812d-476a-8d95-55e3bc4913fb_60541.jpg
60542,81.5,58,1.8,0,1.491,die_profile_images/.net_data/78fe2b37-d310-4699-a452-11f16048b293_60542.jpg
60543,77.8,48.2,1.6,0,0.815,die_profile_images/.net_data/3de5e9e0-2641-463d-90df-2f0fbfb3dd16_60543.jpg
60544,85,15.5,1.8,0,0.958,die_profile_images/.net_data/2608bae9-b4e3-481b-8f44-0761aa75edbb_60544.jpg
60545,81.5,40,1.8,0,1.136,die_profile_images/.net_data/c934bd26-384e-4dc3-b829-c57f4896802f_60545.jpg
60546,85,53,1.35,0,1.403,die_profile_images/.net_data/972dc1a8-3730-49dd-8954-376670369ac5_60546.jpg
60547,40,18,1,0,0.201,die_profile_images/.net_data/068b5e5f-c9b2-483d-a929-df4ee37490ed_60547.jpg
60548,85,12.48,1.5,0,0.595,die_profile_images/.net_data/83bc8cf3-68cb-4dbd-bbb6-a4d2107e8f78_60548.jpg
60549,85,20,1.5,0,0.893,die_profile_images/.net_data/7b257d93-5fcc-4e04-a33d-0e75a4efd1b9_60549.jpg
60550,85,45,1.5,0,0.827,die_profile_images/.net_data/f105bf9a-9a9f-4ba7-b790-581ee46670d4_60550.jpg
60551,17.3,11.65,0,1,0.146,die_profile_images/2023/05/06/023817/60551.jpg
60552,50,25,1.5,0,0.567,die_profile_images/2023/05/06/023959/60552.jpg
60553,100,25,2,0,1.27,die_profile_images/2024/06/02/060653/60553.jpg
60554,81.5,47.9,1.8,0,1.135,die_profile_images/2025/03/12/112021/60554.jpg
61101,15,6.5,0.6,0,0.057,die_profile_images/.net_data/282fd8d2-a138-455f-ad06-cd0a96c3d301_61101.jpg
61102,55,29,1.1,0,0.415,die_profile_images/.net_data/60f7bfb2-3945-46f2-8712-1fb27be6ae96_61102.jpg
61103,95,20,0.9,0,0.36,die_profile_images/.net_data/d32d0896-fd9b-4dd8-8184-325708de194c_61103.jpg
61104,55,9,1,0,0.315,die_profile_images/.net_data/85f3520b-f161-47f1-9a37-bbd8a5c4d38f_61104.jpg
61105,19.5,15,1,0,0.114,die_profile_images/.net_data/c0de04a1-ad54-4cb9-b705-dab856d7a984_61105.jpg
61106,19,16,1,0,0.122,die_profile_images/.net_data/693d3727-9ee8-430b-a957-4234435dd7cb_61106.jpg
61107,83.3,45,1.2,0,0.431,die_profile_images/.net_data/75be14cd-e3a4-484c-9a79-832328f21137_61107.jpg
61108,54.89,45.95,1.1,0,0.335,die_profile_images/.net_data/383628f8-5692-4efb-8ae9-eb43e8f65d7a_61108.jpg
61109,116.9,45,1.2,0,0.558,die_profile_images/.net_data/a22ba69a-f116-438c-adf9-4a1b2fdbf00e_61109.jpg
61110,32.6,3.6,1,0,0.145,die_profile_images/.net_data/19340f1e-5589-46a9-bd5b-9338f6c4f868_61110.jpg
61111,16,6.5,1.43,0,0.087,die_profile_images/.net_data/03134c26-2b67-4a97-9998-5227de5f0a5e_61111.jpg
61112,16.5,15.6,1.1,0,0.112,die_profile_images/.net_data/9c25cba6-101b-4932-a84a-82ed41f7c154_61112.jpg
61113,6.3,12.75,1.4,0,0.069,die_profile_images/.net_data/77b50d65-e5ca-4876-9ec4-b6e0b7b1d021_61113.jpg
61114,5.5,15.7,1,0,0.072,die_profile_images/.net_data/7ef9d2eb-cab4-4521-96d3-29598033c29c_61114.jpg
61115,16,5,1,0,0.08,die_profile_images/.net_data/8c5e9d53-7a46-4d24-a344-70e040dd2420_61115.jpg
61501,40,6.6,3.18,0,0.375,die_profile_images/.net_data/3da0d0c6-43b4-4231-afdb-ff5bbfb141c8_61501.jpg
61502,40,40,1.9,0,0.447,die_profile_images/.net_data/7128a538-a53c-43ad-8100-7cd658e74427_61502.jpg
61503,33,33,1.9,0,0.834,die_profile_images/.net_data/64b05807-67f1-4682-b53b-16f863872678_61503.jpg
61504,80,15,1.8,0,1.127,die_profile_images/.net_data/36213975-4523-4587-a53f-ca4e94af3cdb_61504.jpg
61505,76,29,2,0,0.892,die_profile_images/.net_data/80cccd75-3b77-4e47-93b2-30bbaf671aee_70173.jpg
63001,31.6,17.5,1.2,0,0.199,die_profile_images/.net_data/1b6c7b85-5728-4a42-a355-09d0cbffe0c1_66105.jpg
63002,31.6,17.5,1.2,0,0.243,die_profile_images/.net_data/85cb64c6-a182-402a-b317-dab128b45b46_66106.jpg
63003,63,25.5,1.2,0,0.745,die_profile_images/.net_data/c5589ea3-b897-47bd-ad3b-5ae794a67d5b_66113.jpg
63004,112,48.11,2,0,2.494,die_profile_images/.net_data/d1f3ab36-5736-48bb-956f-53fdfb8bd2b7_66112.jpg
63005,39.8,33.2,1.2,0,0.373,die_profile_images/.net_data/cffbcd2d-e1ad-4e44-9188-f6cbcebd92bb_66114.jpg
63006,50,40,1.25,0,0.762,die_profile_images/.net_data/084cfaf9-4b6d-459d-9fa8-02670f5a0f15_66115.jpg
63007,85.8,40,1.25,0,1.39,die_profile_images/.net_data/5968ce60-c3bf-45e0-a8f8-18cb967cf290_63007.jpg
63008,100,47,1.3,0,1.963,die_profile_images/.net_data/34653733-250b-4dac-b822-58996c133c03_66138.jpg
63009,25,16.1,1.5,0,0.257,die_profile_images/.net_data/b114e0d4-bd2d-462a-8527-118225297a26_66154.jpg
63010,74,34,1.8,0,1.257,die_profile_images/.net_data/a79d399c-45a4-4766-8863-ce572d0c06fb_66166.jpg
63011,42.6,41.7,1.3,0,0.442,die_profile_images/.net_data/0c6d8f20-92bb-498f-ab2e-cf4a249a4ff6_66167.jpg
63012,74,34,1.5,0,1.254,die_profile_images/.net_data/375303cb-0fb4-410e-8535-9f1297843ece_66168.jpg
63013,26.6,23.22,1.6,0,0.452,die_profile_images/.net_data/835e6265-c6d1-4e8c-bb5e-05fec2b4e51f_66169.jpg
63014,49.41,42.6,1.5,0,0.741,die_profile_images/.net_data/3b2c5179-b4ee-42d2-9995-8e27eb762e7d_66170.jpg
63015,23.7,23.5,1.5,0,0.3,die_profile_images/.net_data/99bae1c6-393b-4d41-90aa-d2d368e0acba_66171.jpg
63016,34.7,23.5,1.2,0,0.33,die_profile_images/.net_data/2aa731ee-5ada-4d49-92ad-c7def15aa72c_66172.jpg
63017,66,16,1.2,0,0.542,die_profile_images/.net_data/4e9ca24d-20b6-4870-a173-76e4feebd293_66173.jpg
63018,53.5,12,1.2,0,0.375,die_profile_images/.net_data/697cad08-09ae-488e-93ac-bc2b3d2be3d1_66174.jpg
63019,27,16.5,1,0,0.25,die_profile_images/.net_data/4b9909ff-85c7-4eb6-9c63-623a9ab4a6a5_66177.jpg
63020,24.5,15,1,0,0.195,die_profile_images/.net_data/4472f03b-3e30-4823-b7ec-613106e159f6_66178.jpg
63021,27,30.5,1,0,0.284,die_profile_images/.net_data/e770c7ba-7f7a-4f4b-9597-9a632cb4001b_66179.jpg
63022,27,7.5,1,0,0.2,die_profile_images/.net_data/bb797c1d-9d6f-4faa-b1ab-1bf6cc67ee19_66180.jpg
63023,29.28,9.45,2,0,0.241,die_profile_images/.net_data/3637346e-1dfc-4d47-8a97-c32bdb1e03fc_66194.jpg
63024,125.7,45,2,0,2.66,die_profile_images/.net_data/d17e5f7a-1109-4d68-99c6-4a362c39103c_66210.jpg
63025,20,41.14,1.3,0,0.27,die_profile_images/.net_data/a3e7c448-fda5-4ac2-ad90-236f32d46bca_66274.jpg
63026,90.7,28,2.5,0,1.309,die_profile_images/.net_data/c9f731be-2e05-4f02-90dc-f34317545009_66285.jpg
63027,80,45,2,0,1.93,die_profile_images/.net_data/fb3b9c76-d55b-4010-9785-4e4c5350b5c9_66287.jpg
63028,18.56,14.2,1,0,0.186,die_profile_images/.net_data/8ff46370-5061-41f6-9504-a459aae99007_63028.jpg
63029,33.3,38.8,1.2,0,0.33,die_profile_images/.net_data/e245339c-925b-4f5a-be49-e6d204a40a1c_66323.jpg
63030,22,22,1,0,0.224,die_profile_images/.net_data/c850adf9-39eb-49d7-9488-7a3b962b9f41_66383.jpg
63031,38.5,27,0.9,0,0.37,die_profile_images/.net_data/108cdee7-2a58-4afd-a49d-d8a0f257cd98_66384.jpg
63032,39.79,39.57,1.2,0,0.594,die_profile_images/.net_data/b78904b1-f492-4688-8db7-c980e044aa8e_66191.jpg
63033,29,65,1.3,0,0.891,die_profile_images/.net_data/530633a7-8330-4b57-8e87-6811afcf828f_63033.jpg
63034,28.75,3.85,1.85,0,0.158,die_profile_images/.net_data/ea4434ab-4d50-41f3-a235-e8281b901845_63034.jpg
63035,116.2,60,1.8,0,1.7,die_profile_images/.net_data/929b8c69-f68d-4538-a0a3-ac2489aba31e_66272.jpg
63036,60,26,1.7,0,1.14,die_profile_images/.net_data/1d818d90-bf5d-4143-b003-5fdc21115420_66273.jpg
63037,40.7,28,1.8,0,0.751,die_profile_images/.net_data/e521cb60-1ed2-460c-9544-1d2e8f7870c4_63037.jpg
63038,72,36,1.8,0,1.415,die_profile_images/.net_data/dbc65c04-5645-4d51-b24e-49b54633b50d_66284.jpg
63039,80,36,1.8,0,1.459,die_profile_images/.net_data/9f9608b7-c95c-4d18-a864-7b2212ac5a6d_66286.jpg
63040,8.1,15.72,1.5,0,0.175,die_profile_images/.net_data/394c9d52-781c-4268-8e90-8b867d5d72c9_63040.jpg
63041,38.5,23,0.85,0,0.336,die_profile_images/.net_data/410126af-c240-4bd5-8b79-d41c58c4b491_70114.jpg
63042,40.5,19,0.85,0,0.117,die_profile_images/2022/05/14/044742/63043_2.jpg
63043,40.5,19,0.9,0,0.289,die_profile_images/.net_data/366e3f8a-8e95-4f40-8e64-ef5041ed2e1e_70116.jpg
63044,12.99,17.79,1,0,0.15,die_profile_images/.net_data/348eb74d-ee88-4667-990a-fdd022cce2ae_70117.jpg
63045,29,65,1.3,0,0.795,die_profile_images/.net_data/088f5155-6d85-46b8-a65d-a9156f224ebd_70118.jpg
63046,50,47.69,1.4,0,1.097,die_profile_images/.net_data/d1ba82e0-d136-439f-bc62-0e64c164bc2d_70119.jpg
63047,19.4,4.4,2.5,0,0.13,die_profile_images/.net_data/e6ada3c9-6611-4a1a-a68f-0a6495fd37a6_70120.jpg
63048,45.4,28,1.8,0,0.837,die_profile_images/.net_data/7052d2a9-fecb-4d5d-90b5-6eac0d19ef40_63048.jpg
63049,101,40,1.2,0,1.599,die_profile_images/.net_data/c7e550c7-65ab-4f71-b400-58482a784c86_63049.jpg
63050,114.2,47.69,1.4,0,1.81,die_profile_images/.net_data/1ad8d777-c825-4e52-ad12-7073113559df_63050.jpg
63051,120,60,2,0,2.213,die_profile_images/.net_data/284ae8ac-1d2d-445f-b9e6-05009173fd94_63051.jpg
63052,25,64.1,1.3,0,0.675,die_profile_images/2021/06/21/040327/63066.jpg
63053,20.6,27.65,4.3,0,0.825,die_profile_images/.net_data/604d97af-6f9d-4911-ae8f-8c6de0357838_63053.jpg
63054,55,26,1.3,0,0.684,die_profile_images/.net_data/27cec548-8f7b-4238-aacd-b1e6a9d212d6_63054.jpg
63055,65.29,26,1.2,0,0.764,die_profile_images/.net_data/c735a4ff-0c93-461f-afee-2f3d569fadd6_63055.jpg
63056,35.89,21,1.3,0,0.426,die_profile_images/.net_data/33bf035a-07fa-4f9a-aafd-b367f80014cf_63056.jpg
63057,71.86,21,1.2,0,0.811,die_profile_images/.net_data/e3d660d9-726b-4f7f-9f0d-a36a4073410a_63057.jpg
63059,5.2,13.5,5,0,0.163,die_profile_images/.net_data/bda6d59e-fc59-4936-84c4-2716ef7fdc4d_63059.jpg
63060,10.57,9,1.5,0,0.423,die_profile_images/.net_data/0bda314b-1918-4e6c-b5fd-60ce620b016f_63060.jpg
63061,120,90,2,0,2.55,die_profile_images/.net_data/e6566aed-4c47-484a-b9ad-a36920a96e3b_63061.jpg
63062,25.93,9,1.5,0,0.172,die_profile_images/.net_data/286d5853-3d96-4e56-9033-4be06d217ce7_63062.jpg
63063,45.79,21,1.3,0,0.591,die_profile_images/.net_data/c989e62f-4e82-466b-9c1e-86f83d7239ce_63063.jpg
63064,171.4,44.7,1.8,0,3.475,die_profile_images/2021/04/08/094845/63064.jpg
63065,32,25.55,1.9,0,0.42,die_profile_images/.net_data/075b1a8a-5875-4f1a-8680-314823e98f68_63065.jpg
63066,65.29,26,1.3,0,0.776,die_profile_images/.net_data/296e88b0-5979-430c-bffa-68d0209f684d_63066.jpg
63067,55,36,1.8,0,0.977,die_profile_images/2021/05/14/042135/63067.jpg
63068,111.58,8,0.85,0,0.608,die_profile_images/2021/08/16/102659/63068.jpg
63069,24.75,14.75,0.85,0,0.176,die_profile_images/2021/08/16/104219/63069.jpg
63070,29,66,1.3,0,0.859,die_profile_images/2022/03/24/040734/63070.jpg
63071,73,45,1.6,0,1.738,die_profile_images/2022/03/24/041417/63071.jpg
63072,115,45,2,0,2.582,die_profile_images/2022/03/24/053258/63072.jpg
63073,71.95,25.2,1.5,0,0.981,die_profile_images/2022/03/24/052659/63073.jpg
63074,28.68,13.51,1.5,0,0.184,die_profile_images/2022/03/24/042117/63074.jpg
63075,40.45,25.2,1.5,0,0.645,die_profile_images/2022/03/24/041955/63075.jpg
63076,49.89,25.2,1.5,0,0.759,die_profile_images/2022/03/24/042851/63076.jpg
63077,38.89,47.18,1.5,0,0.645,die_profile_images/2022/08/03/041230/63077.jpg
63078,38.89,38.09,1.5,0,0.4,die_profile_images/2022/08/03/041519/63078.jpg
63079,8.96,4.23,0.75,0,0.033,die_profile_images/2022/11/11/044833/63079.jpg
63080,38.6,21.57,1.2,0,0.311,die_profile_images/2023/04/07/115452/63080.jpg
63081,38.6,21.57,1.2,0,0.295,die_profile_images/2023/04/07/115947/63081.jpg
63082,52.65,16.96,1.3,0,0.326,die_profile_images/2023/04/07/120248/63082.jpg
63501,62,40.5,1.3,0,1.117,die_profile_images/.net_data/f8338da7-e9fa-497c-b0da-3f1a5623b840_63501.jpg
63502,12,6.3,1,0,0.07,die_profile_images/.net_data/b9cf93d3-7d06-44e3-ba7d-4f6eb3938f31_63502.jpg
63503,97.7,44.2,1.3,0,1.571,die_profile_images/.net_data/d6318ec0-f005-413e-ac6d-711620455ebb_63503.jpg
63504,61,23.8,1.9,0,0.86,die_profile_images/.net_data/4be2ef3d-6183-4f76-9da3-96eaa651f42d_63504.jpg
63505,54,29,1.5,0,0.814,die_profile_images/.net_data/e471c5c7-6d7a-479f-92fb-468d3b567a98_63505.jpg
63506,54,25.5,1.5,0,0.756,die_profile_images/.net_data/5bb1a562-173f-44be-831c-fa3911f6c357_63506.jpg
63507,29,20.2,1.4,0,0.282,die_profile_images/.net_data/db50c231-e223-4b5e-b09a-46e33702cf43_63507.jpg
63508,36.8,23.8,2,0,0.683,die_profile_images/.net_data/562293c1-b3f8-4bf1-8c04-41e29ffe6dc9_63508.jpg
63509,85,21.8,1.9,0,1.159,die_profile_images/.net_data/59b70d6c-845d-4e47-83a3-c7f3bd7742b9_63509.jpg
63510,36.3,21.8,1.4,0,0.607,die_profile_images/.net_data/548efbec-f8f3-437e-b1b0-93784f6af9bf_63510.jpg
63511,65,29,1.5,0,0.906,die_profile_images/.net_data/6f6ae30c-3c01-4086-a5f9-429e86da4445_63511.jpg
63701,67,20,1.5,0,0.606,die_profile_images/.net_data/388ab498-e911-435d-9375-5f26005d48f1_63701.jpg
63702,27,24,2.5,0,0.494,die_profile_images/.net_data/04122518-1811-4482-b9b4-684fc617a284_63702.jpg
63703,40,14,1,0,0.224,die_profile_images/.net_data/b4d78524-2c33-424a-a9fa-f702304a7163_63703.jpg
63704,43,23,2.5,0,0.734,die_profile_images/.net_data/15fbbac0-229b-4a53-b497-cd806a3c7e04_63704.jpg
63705,25.75,25,2.5,0,0.734,die_profile_images/.net_data/9626fa13-e8af-435f-90bf-4cc84d47beb1_63705.jpg
63706,84.1,42,2,0,1.209,die_profile_images/.net_data/2fca459a-5ae8-4e47-8308-c130463c3a5c_63706.jpg
63707,77.6,36,2,0,1.059,die_profile_images/.net_data/3420dac7-3dba-44d4-b8e9-9f9e76196971_63707.jpg
63708,55.5,35,3.5,0,0.747,die_profile_images/.net_data/8f21fdf7-b9ef-4202-9e3a-f0788c150619_63708.jpg
63709,25,2.53,0,0,0.143,die_profile_images/.net_data/40e29b80-4feb-4ccd-b488-8d5ea5778515_63709.jpg
63710,124.9,39.96,1.17,0,1.268,die_profile_images/.net_data/60234472-461c-493e-a8c0-eb5f0a2ca2e4_63710.jpg
64001,18.7,56.1,2,0,0.492,die_profile_images/.net_data/a5427ae4-5a4d-4bc9-8ba7-1e9c833241f2_64001.jpg
64002,32.6,51.2,1.2,0,0.511,die_profile_images/.net_data/6a732e77-7ea0-4cad-9435-150a2048cc89_64002.jpg
64003,38.5,55,1.5,0,0.603,die_profile_images/.net_data/3de3a5d6-49ca-4761-a822-9981db330d5f_64003.jpg
64004,105,46,1.5,0,1.374,die_profile_images/.net_data/250d6cef-574b-4ebc-b68e-cd1d90f155a1_64004.jpg
64005,20,6,1,0,0.158,die_profile_images/.net_data/a8e9ef11-6c14-4f31-8f1e-546f2efcc018_64005.jpg
64006,14,17.2,1.2,0,0.189,die_profile_images/.net_data/b90bb067-e39a-4a59-bfa0-d87dd869d517_64006.jpg
64007,23,17.2,1.2,0,0.238,die_profile_images/.net_data/1f1ccc4e-16e9-4a14-a2cc-92d56eab7043_64007.jpg
64008,65,24,1.3,0,0.673,die_profile_images/.net_data/c6d36738-f07a-41f9-92bd-4857675d063f_64008.jpg
64009,65,23.8,2.8,0,1.113,die_profile_images/.net_data/93ab3356-c654-482f-b395-8b3e6c7e545a_64009.jpg
64010,65,10,2.8,0,0.817,die_profile_images/.net_data/113babfc-01bd-4e7d-a4ce-9cedafe35149_64010.jpg
64011,5,10.4,1.5,0,0.07,die_profile_images/.net_data/2b219a4f-e2b6-40b3-a35a-d6076c175896_64011.jpg
64012,51.5,63.8,2,0,0.8,die_profile_images/.net_data/09a57789-b6d7-435c-b1cd-e4d16a94bf5e_64012.jpg
64013,51.5,147.8,2,0,1.132,die_profile_images/.net_data/510a4fb2-a8b2-4299-bfaa-d7bf8c711c31_64013.jpg
64014,69.8,39.5,1.4,0,1.5,die_profile_images/.net_data/fce608d5-4ff4-439f-a28d-1d5e63b0784e_64014.jpg
64015,109.8,39.5,1.4,0,1.826,die_profile_images/.net_data/5b2150d9-832c-422c-90a8-04fbdfd50cdb_64015.jpg
64016,38.9,25,1.5,0,0.665,die_profile_images/.net_data/1463584c-d865-4957-84b4-7259efc5737b_64016.jpg
64017,64.5,25,1.5,0,0.876,die_profile_images/.net_data/87c70e2e-b823-46ed-9926-4d8dbcc363b9_64017.jpg
64018,11,9.7,1,0,0.098,die_profile_images/.net_data/c82ffe9b-1be0-4f19-bc9e-12ef5f4f67db_64018.jpg
64019,31,65,1.4,0,0.965,die_profile_images/.net_data/00b26571-23df-4de8-8423-1313c6136265_64019.jpg
64020,38.4,28.3,1.4,0,0.663,die_profile_images/.net_data/08d3010b-434b-4436-af01-6f95e74e1045_64020.jpg
64021,56,34.3,1.5,0,0.883,die_profile_images/.net_data/1392e542-065f-452f-8b0b-a4fc70c4aad5_64021.jpg
64022,100.5,50,1.8,0,1.727,die_profile_images/.net_data/2f913876-7d34-41af-b497-46ab10b9d4b0_64022.jpg
64023,100.5,40,1.8,0,2.53,die_profile_images/.net_data/82747a8e-997b-481e-b2be-8ad4c4e1eeef_64023.jpg
64024,36,50,1.8,0,0.96,die_profile_images/.net_data/7f9e0e6b-ba1d-4d4d-8033-ae2205bdfe92_64024.jpg
64025,24,62.6,1.5,0,0.76,die_profile_images/.net_data/e80728d4-d000-42da-b8c0-2a67074d14c1_64025.jpg
64026,61,52.8,1.8,0,1.29,die_profile_images/.net_data/f8186e2f-a3d9-4452-b032-f04762bda8f8_64026.jpg
64027,42,10.3,0,0,0.99,die_profile_images/.net_data/3475dca0-b490-49f3-bed0-8db7c3693a38_64027.jpg
64028,45,39.2,1.8,0,1.06,die_profile_images/.net_data/0129fd54-426e-4f0a-94d9-78ad41342ac3_64028.jpg
64029,50,47,2,0,1.16,die_profile_images/.net_data/116a8075-3690-4ade-8ea2-012f31e2fbf8_64029.jpg
64030,81.4,28.4,1.4,0,1.14,die_profile_images/.net_data/fc12c4fa-a36d-4427-99ce-e8cbf2b555ac_64030.jpg
64031,32,20.2,1.5,0,0.278,die_profile_images/.net_data/3ff76966-a1a7-4172-bc94-755c734d5554_64031.jpg
64032,47,11.3,1.8,0,0.38,die_profile_images/.net_data/fd88e62b-1f45-457b-acd5-cc09c75f61a3_64032.jpg
64033,130.5,50,2,0,2.408,die_profile_images/.net_data/e76aa27f-b323-48e6-933f-b3ff8213ed88_64033.jpg
64034,27,18.5,1.5,0,0.24,die_profile_images/.net_data/524d75ba-4014-46d4-941d-034013c024bf_64034.jpg
64035,17.5,5.9,3.7,0,0.18,die_profile_images/.net_data/77d02ea2-0701-434a-9249-4d8fdaf80f34_64035.jpg
64036,60,60,9.3,0,2.33,die_profile_images/.net_data/71afc3cf-79b6-4984-a50b-00a4d0f643f9_64036.jpg
64037,50,13.3,1.5,0,0.3,die_profile_images/.net_data/a17898f9-3bc6-447b-8050-9e9bf7792a6c_64037.jpg
64038,36,21,1.8,0,0.589,die_profile_images/.net_data/089bdfd5-1137-4653-b553-017a3228ed11_64038.jpg
64039,31,65.7,1.4,0,1,die_profile_images/.net_data/6e91ebf7-aeb0-4424-b7c6-218331acc6fb_64039.jpg
64040,81.4,28.4,1.8,0,1.154,die_profile_images/.net_data/37e6c15c-a9ba-4962-8b31-e9ad9d7d48cb_64040.jpg
64041,27.2,51.3,2,0,1.3,die_profile_images/.net_data/8eea4d3c-6d98-421f-92c8-207779c8711e_64041.jpg
64042,54,30,1.4,0,0.731,die_profile_images/.net_data/abf92cc9-5610-4908-aaaf-24f6a86f91b4_64042.jpg
64043,50,59.7,3,0,1.112,die_profile_images/.net_data/b33901d4-1db6-4bc1-a4bb-4714e15dd58f_64043.jpg
64044,4.6,12,0,0,0.133,die_profile_images/.net_data/f89f5350-e08e-4ab4-a097-fc9036409390_64044.jpg
64045,27,54,1.4,0,0.749,die_profile_images/.net_data/b4b70934-0312-4da3-b42d-ccfec95c3a3c_64045.jpg
64046,101,28.4,1.5,0,1.349,die_profile_images/.net_data/fa70e0be-f68f-4687-bf76-c3f333bf3416_64046.jpg
64047,65.6,31.2,1.5,0,1.037,die_profile_images/.net_data/89c1ceca-d054-4050-8036-a38eeac1cc79_64047.jpg
64048,39,40,2.5,0,0.722,die_profile_images/.net_data/53e8bca7-10bf-4941-acef-8c5cf61b9f02_64048.jpg
64049,16,23.1,2,0,0.279,die_profile_images/.net_data/08dca5d4-9831-41cd-95cd-868526b0e770_64049.jpg
64050,71.7,44.5,1.4,0,1.545,die_profile_images/.net_data/ab62a5bb-2656-4213-819c-2f264adc1f1a_64050.jpg
64052,19.3,16.6,1.3,0,0.284,die_profile_images/.net_data/b422f8f3-5864-4f66-8d01-438272347ba7_64052.jpg
64053,112.7,44.5,1.4,0,2.28,die_profile_images/.net_data/e0760283-8bca-40d0-9012-1332fa3cf852_64053.jpg
64054,68.7,39.3,1.2,0,0.849,die_profile_images/.net_data/7f6acd23-bd01-4e9b-8dd1-44e62e23c5cf_64054.jpg
64055,41.8,33,2.5,0,0.555,die_profile_images/.net_data/c434a687-4b23-4ed8-a3bc-0aaff43d79b2_64055.jpg
64056,60,39.7,2,0,0.708,die_profile_images/.net_data/6a3d2ac5-3163-46cb-997a-f888ae76f150_64056.jpg
64057,39.9,16.8,2.5,0,0.512,die_profile_images/.net_data/173b7511-9ba9-4150-8db8-57caf60b0d05_64057.jpg
64058,40,25,1.2,0,0.512,die_profile_images/2021/03/20/053938/64058.jpg
64059,149.9,40,1.6,0,3.55,die_profile_images/2023/12/29/105900/64059.jpg
64060,149.9,50,1.6,0,2.405,die_profile_images/2023/12/29/110222/64060.jpg
64501,28,11.14,1.1,0,0.215,die_profile_images/2022/07/02/031234/64501.jpg
64502,49.2,54.92,1.2,0,0.861,die_profile_images/2022/07/02/031343/64502.jpg
64503,34.9,7.65,1,0,0.278,die_profile_images/2022/07/02/031503/64503.jpg
64504,17.5,17.5,1,0,0.215,die_profile_images/2022/07/02/031611/64504.jpg
64505,72.9,17.5,1.45,0,0.483,die_profile_images/2022/07/02/031707/64505.jpg
64506,44.9,8,1,0,0.352,die_profile_images/2022/07/02/031812/64506.jpg
64507,24.7,7.7,0.8,0,0.117,die_profile_images/2023/01/06/094120/64507.jpg
64508,31.9,18,1.1,0,0.241,die_profile_images/2022/07/02/032017/64508.jpg
64509,58.44,8,1,0,0.411,die_profile_images/2022/07/02/032121/64509.jpg
64510,19.25,10.6,0.8,0,0.244,die_profile_images/2022/08/24/105017/64510JPG.jpg
64511,5.6,6,0,0,0.028,die_profile_images/2022/08/24/105107/64511JPG.jpg
64512,31,10.4,8,0,0.226,die_profile_images/2022/08/24/105204/64512JPG.jpg
64513,19,12,5,0,0.133,die_profile_images/2022/11/11/050001/64513.jpg
64601,84.17,95,5,0,5.055,die_profile_images/2024/05/24/094950/64601.jpg
64701,6.8,28.9,1.5,0,0.196,die_profile_images/2024/05/24/093617/64701.jpg
64801,42.5,29,1.2,0,0.68,die_profile_images/2024/11/06/052829/64801.jpg
64802,59,22.26,1.2,0,0.476,die_profile_images/2024/11/06/053038/64802.jpg
64803,49.68,10.6,1,0,0.368,die_profile_images/2024/11/06/053209/64803.jpg
64804,42.2,34.17,1.5,0,0.652,die_profile_images/2024/11/06/053338/64804.jpg
64805,44.5,11.9,1.5,0,0.341,die_profile_images/2024/11/06/054118/64805.jpg
64806,54.8,56,1.3,0,0.754,die_profile_images/2024/11/06/054818/64806.jpg
64807,34.26,34.17,1.49,0,0.598,die_profile_images/2024/11/06/055311/64807.jpg
64808,128,49.45,1.72,0,2.072,die_profile_images/2024/11/06/055442/64808.jpg
64808,128,49.45,1.72,0,2.072,die_profile_images/2024/11/06/055446/64808.jpg
64809,54,47.8,2,0,1.241,die_profile_images/2024/11/06/055621/64809.jpg
64810,33.84,11.82,2.8,0,0.228,die_profile_images/2024/11/06/055808/64810.jpg
65001,84.5,16,1.1,0,0.633,die_profile_images/.net_data/773772e3-44a9-414f-8aeb-c9e503e07c4a_65001.jpg
65002,65,7.3,2,0,0.491,die_profile_images/.net_data/d4f4532f-0bb7-4095-9044-5f776b6d01da_65002.jpg
65003,85,13.5,1.2,0,0.759,die_profile_images/.net_data/47a0048c-6760-40e6-9218-f6cd455bdfb3_65003.jpg
65004,50,16,3,0,0.99,die_profile_images/.net_data/2ea94e8d-f789-495e-95a4-939895401fc5_65004.jpg
